20:48:05,e-puck(2),PlasticCrate,Repeat,"(5.32, 2.41)",e-puck(2)
20:48:05,e-puck(2),PlasticCrate,Repeat,"(5.32, 2.41)",e-puck(2)
20:48:06,e-puck,Cat,1,"(-0.02, 4.16)",First
20:48:08,e-puck(1),CardboardBox,Repeat,"(5.63, 1.08)",e-puck(1)
20:48:08,e-puck(1),CardboardBox,Repeat,"(5.63, 1.08)",e-puck(1)
20:48:09,e-puck(2),PlasticCrate,Repeat,"(4.27, 2.49)",e-puck(2)
20:48:09,e-puck(2),PlasticCrate,Repeat,"(4.27, 2.49)",e-puck(2)
20:48:11,e-puck,Cat,Repeat,"(0.84, 3.88)",e-puck
20:48:12,e-puck(1),CardboardBox,Repeat,"(5.09, 1.37)",e-puck(1)
20:48:12,e-puck(1),CardboardBox,Repeat,"(5.09, 1.37)",e-puck(1)
20:48:13,e-puck(2),PlasticCrate,Repeat,"(4.21, 2.43)",e-puck(2)
20:48:13,e-puck(2),PlasticCrate,Repeat,"(4.21, 2.43)",e-puck(2)
20:48:14,e-puck,Cat,Repeat,"(0.41, 4.35)",e-puck
20:48:16,e-puck(1),CardboardBox,Repeat,"(5.67, 1.42)",e-puck(1)
20:48:16,e-puck(1),CardboardBox,Repeat,"(5.67, 1.42)",e-puck(1)
20:48:41,e-puck(1),CardboardBox,Repeat,"(5.95, 2.37)",e-puck(1)
20:48:41,e-puck(1),CardboardBox,Repeat,"(5.95, 2.37)",e-puck(1)
20:48:45,e-puck(1),WoodenBox,Repeat,"(6.83, 3.13)",e-puck(1)
20:48:45,e-puck(1),WoodenBox,Repeat,"(6.83, 3.13)",e-puck(1)
20:48:49,e-puck(1),WoodenBox,Repeat,"(7.82, 2.61)",e-puck(1)
20:48:49,e-puck(1),WoodenBox,Repeat,"(7.82, 2.61)",e-puck(1)
20:48:49,e-puck(1),WoodenBox,Repeat,"(7.82, 2.61)",e-puck(1)
20:48:49,e-puck(1),WoodenBox,Repeat,"(7.82, 2.61)",e-puck(1)
20:49:14,e-puck(3),OilBarrel,Repeat,"(-4.21, 3.44)",e-puck(3)
20:49:14,e-puck(3),OilBarrel,Repeat,"(-4.21, 3.44)",e-puck(3)
20:49:18,e-puck(3),OilBarrel,Repeat,"(-4.29, 3.00)",e-puck(3)
20:49:18,e-puck(3),OilBarrel,Repeat,"(-4.29, 3.00)",e-puck(3)
20:49:32,e-puck(2),PlasticCrate,Repeat,"(4.51, 3.77)",e-puck(2)
20:49:32,e-puck(2),PlasticCrate,Repeat,"(4.51, 3.77)",e-puck(2)
21:00:24,e-puck(2),WoodenBox,1,"(0.63, 1.00)",First
21:00:24,e-puck(2),WoodenBox,Repeat,"(0.63, 1.00)",e-puck(2)
21:00:38,e-puck,PlasticCrate,1,"(-0.66, -0.06)",First
21:00:38,e-puck,PlasticCrate,Repeat,"(-0.66, -0.06)",e-puck
21:00:42,e-puck,PlasticCrate,Repeat,"(-1.05, -0.14)",e-puck
21:00:42,e-puck,PlasticCrate,Repeat,"(-1.05, -0.14)",e-puck
21:00:46,e-puck(1),CardboardBox,1,"(0.17, -1.12)",First
21:00:46,e-puck(1),CardboardBox,Repeat,"(0.17, -1.12)",e-puck(1)
21:00:46,e-puck,PlasticCrate,Repeat,"(-1.97, 0.04)",e-puck
21:00:46,e-puck,PlasticCrate,Repeat,"(-1.97, 0.04)",e-puck
21:01:54,e-puck,PlasticCrate,1,"(1.37, -0.39)",First
21:01:54,e-puck,PlasticCrate,Repeat,"(1.37, -0.39)",e-puck
21:01:58,e-puck(2),WoodenBox,1,"(-0.20, 0.27)",First
21:01:58,e-puck(2),WoodenBox,Repeat,"(-0.20, 0.27)",e-puck(2)
21:01:58,e-puck,PlasticCrate,Repeat,"(1.98, -0.35)",e-puck
21:01:58,e-puck,PlasticCrate,Repeat,"(1.98, -0.35)",e-puck
21:02:01,e-puck,PlasticCrate,Repeat,"(2.33, 0.67)",e-puck
21:02:01,e-puck,PlasticCrate,Repeat,"(2.33, 0.67)",e-puck
21:02:05,e-puck,PlasticCrate,Repeat,"(2.51, 1.15)",e-puck
